osmid,name,highway,oneway,length,from,to,lanes,service,access,maxspeed,ref,width,junction,bridge,tunnel,u,v,key
"372915457",,track,"0",49.528000000000006,"3764679617","3764679609",,,,,,,,,,"3764679609","3764679617","0"
"372915461",,track,"0",48.590000000000003,"3764679625","3764679609",,,,,,,,,,"3764679609","3764679625","0"
"372915459",,track,"0",26.451000000000001,"3764679621","3764679611",,,,,,,,,,"3764679611","3764679621","0"
"372915457",,track,"0",119.751999999999995,"3764679616","3764679611",,,,,,,,,,"3764679611","3764679616","0"
"372915458",,track,"0",81.224000000000004,"3764679619","3764679617",,,,,,,,,,"3764679617","3764679619","0"
"372915458",,track,"0",12.845000000000001,"3764679620","3764679619",,,,,,,,,,"3764679619","3764679620","0"
"372915459",,track,"0",36.009999999999998,"3764679621","3764679619",,,,,,,,,,"3764679619","3764679621","0"
"372915460",,track,"0",45.837000000000003,"3764679622","3764679621",,,,,,,,,,"3764679621","3764679622","0"
"372915460",,track,"0",18.216000000000001,"3764679632","3764679622",,,,,,,,,,"3764679622","3764679632","0"
"372915460",,track,"0",39.238000000000000,"3764679632","3764679624",,,,,,,,,,"3764679624","3764679632","0"
"372915464",,track,"0",62.493000000000002,"3764679630","3764679625",,,,,,,,,,"3764679625","3764679630","0"
"372915466",,track,"0",44.840000000000003,"3764679631","3764679625",,,,,,,,,,"3764679625","3764679631","0"
"372915464",,track,"0",12.324999999999999,"3764679630","3764679629",,,,,,,,,,"3764679629","3764679630","0"
"372915465",,track,"0",31.515999999999998,"3764679631","3764679630",,,,,,,,,,"3764679630","3764679631","0"
"749892965",,footway,"0",285.716999999999985,"3649160315","7243592653",,,,,,,,,,"7243592653","3649160315","0"
"776348432",,path,"0",38.417000000000002,"1069061409","7243592653",,,,,,,,,,"7243592653","1069061409","0"
"372915467",,track,"0",42.780999999999999,"3764679633","3764679632",,,,,,,,,,"3764679632","3764679633","0"
"722017643",Camilo Henríquez,living_street,"0",42.998999999999995,"6772847596","6772847591",,,,,,,,,,"6772847591","6772847596","0"
"90700345",Camilo Henríquez,tertiary,"0",30.838999999999999,"1052622666","6772847596","2",,,,,,,,,"6772847596","1052622666","0"
"90700345",Camilo Henríquez,tertiary,"0",69.147999999999996,"1052621752","6772847596","2",,,,,,,,,"6772847596","1052621752","0"
"391998810",Presidente José Manuel Balmaceda,primary,"0",209.552000000000021,"1077120171","3651040241","2",,,,,,,,,"3651040241","1077120171","0"
"172871943",Pasaje El Frutillar,living_street,"0",47.859999999999999,"3651040244","3651040242",,,,,,,,,,"3651040242","3651040244","0"
"360589149",Pasaje El Frutillar,living_street,"0",7.028000000000000,"3651040243","3651040242",,,,,,,,,,"3651040242","3651040243","0"
"360589152",Pasaje El Frutillar,living_street,"0",48.469999999999999,"3651040245","3651040243",,,,,,,,,,"3651040243","3651040245","0"
"360589150",Pasaje El Frutillar,living_street,"0",6.830000000000000,"3651040245","3651040244",,,,,,,,,,"3651040244","3651040245","0"
"172871943",Pasaje El Frutillar,living_street,"0",52.015000000000001,"3651040251","3651040244",,,,,,,,,,"3651040244","3651040251","0"
"360589152",Pasaje El Frutillar,living_street,"0",52.967999999999996,"3651040251","3651040245",,,,,,,,,,"3651040245","3651040251","0"
"172871942",Pasaje El Frutillar,living_street,"0",52.572000000000003,"3651040253","3651040250",,,,,,,,,,"3651040250","3651040253","0"
"360589151",Pasaje El Frutillar,living_street,"0",51.783999999999999,"3651040252","3651040250",,,,,,,,,,"3651040250","3651040252","0"
"360589151",Pasaje El Frutillar,living_street,"0",48.896999999999998,"3651040254","3651040252",,,,,,,,,,"3651040252","3651040254","0"
"360589154",Pasaje El Frutillar,living_street,"0",6.322000000000000,"3651040253","3651040252",,,,,,,,,,"3651040252","3651040253","0"
"172871942",Pasaje El Frutillar,living_street,"0",49.332000000000001,"3651040255","3651040253",,,,,,,,,,"3651040253","3651040255","0"
"360589155",Pasaje El Frutillar,living_street,"0",6.654000000000000,"3651040255","3651040254",,,,,,,,,,"3651040254","3651040255","0"
"497272184",Camilo Henríquez,secondary,"0",38.960999999999999,"1052622174","6772847614",,,,,,,,,,"6772847614","1052622174","0"
"497272184",Camilo Henríquez,secondary,"0",69.262000000000000,"1052621401","6772847614",,,,,,,,,,"6772847614","1052621401","0"
"360589157",Pasaje Los Arrayanes,living_street,"0",6.737000000000000,"3651040262","3651040261",,,,,,,,,,"3651040261","3651040262","0"
"360589158",Pasaje Los Arrayanes,living_street,"0",78.090999999999994,"3651040263","3651040261",,,,,,,,,,"3651040261","3651040263","0"
"172871922",Avenida Estadio,residential,"0",3.272000000000000,"3651040264","3651040263",,,,,,,,,,"3651040263","3651040264","0"
"92188998",Gerónimo Méndez,tertiary,"0",8.205000000000000,"1503428380","5328499718",,,,,,,,,,"5328499718","1503428380","0"
"551775198",Río Blanco,residential,"0",230.646000000000015,"5328503226","5328499718",,,,,,,,,,"5328499718","5328503226","0"
"137436966",Volcán Llaima,living_street,"0",161.277999999999992,"1507631172","6772847625",,,,,,,,,,"6772847625","1507631172","0"
"137436966",Volcán Llaima,living_street,"0",34.244999999999997,"6182599425","6772847625",,,,,,,,,,"6772847625","6182599425","0"
"722017645",Volcán Llaima,living_street,"0",29.844999999999999,"6772847632","6772847625",,,,,,,,,,"6772847625","6772847632","0"
"301946986",Guillermo Ulriksen,secondary,"0",49.606000000000002,"2908386339","2908386328","2",,,"60",D-403,,,,,"2908386328","2908386339","0"
"301946986",Guillermo Ulriksen,secondary,"0",49.286000000000001,"2908386334","2908386328","2",,,"60",D-403,,,,,"2908386328","2908386334","0"
"395812380",Elena Caffarena Morice,residential,"0",139.788000000000011,"2908386337","2908386328",,,,,,,,,,"2908386328","2908386337","0"
"287207074",Juan Fernández Larranguivel,residential,"0",146.110000000000014,"2903612663","2908386329",,,,,,,,,,"2908386329","2903612663","0"
"395812370",Rodolfo Wagenknecht,residential,"0",53.412999999999997,"2903612662","2908386329",,,,,,,,,,"2908386329","2903612662","0"
"395812370",Rodolfo Wagenknecht,residential,"0",51.383000000000003,"2908386331","2908386329",,,,,,,,,,"2908386329","2908386331","0"
"287207074",Juan Fernández Larranguivel,residential,"0",133.334000000000003,"2903612663","2908386330",,,,,,,,,,"2908386330","2903612663","0"
"301946986",Guillermo Ulriksen,secondary,"0",51.899000000000001,"2908386332","2908386330","2",,,"60",D-403,,,,,"2908386330","2908386332","0"
"301946986",Guillermo Ulriksen,secondary,"0",43.287999999999997,"5420788021","2908386330","2",,,"60",D-403,,,,,"2908386330","5420788021","0"
"287207075",Konrad Zuse,residential,"0",36.430000000000000,"2903612666","2908386331",,,,,,,,,,"2908386331","2903612666","0"
"287207075",Konrad Zuse,residential,"0",135.462999999999994,"2908386335","2908386332",,,,,,,,,,"2908386332","2908386335","0"
"301946986",Guillermo Ulriksen,secondary,"0",24.803999999999998,"5420787920","2908386332","2",,,"60",D-403,,,,,"2908386332","5420787920","0"
"286684666",Elena Caffarena Morice,residential,"0",50.021999999999998,"2903612666","2908386333",,,,,,,,,,"2908386333","2903612666","0"
"286684666",Elena Caffarena Morice,residential,"0",49.442000000000000,"2903612667","2908386333",,,,,,,,,,"2908386333","2903612667","0"
"287207076",José Vásquez Andueza,residential,"0",107.241000000000000,"2908386336","2908386333",,,,,,,,,,"2908386333","2908386336","0"
"287207076",José Vásquez Andueza,residential,"0",137.032000000000011,"2908386336","2908386334",,,,,,,,,,"2908386334","2908386336","0"
"301946986",Guillermo Ulriksen,secondary,"0",24.728999999999999,"5420787920","2908386334","2",,,"60",D-403,,,,,"2908386334","5420787920","0"
"287207075",Konrad Zuse,residential,"0",107.605999999999995,"2903612666","2908386335",,,,,,,,,,"2908386335","2903612666","0"
"287207077",Guillermo Max Schmidtt Pozo,residential,"0",49.493000000000002,"2908386336","2908386335",,,,,,,,,,"2908386335","2908386336","0"
"287207077",Guillermo Max Schmidtt Pozo,residential,"0",51.104999999999997,"2903612663","2908386335",,,,,,,,,,"2908386335","2903612663","0"
"287207077",Guillermo Max Schmidtt Pozo,residential,"0",49.901000000000003,"2908386337","2908386336",,,,,,,,,,"2908386336","2908386337","0"
"287207077",Guillermo Max Schmidtt Pozo,residential,"0",50.499000000000002,"2908386338","2908386337",,,,,,,,,,"2908386337","2908386338","0"
"287207078",Consuelo Aguirre Álvarez,residential,"0",142.007000000000005,"2908386339","2908386338",,,,,,,,,,"2908386338","2908386339","0"
"32477506",Regimiento Arica,primary,"0",39.650999999999996,"3760160601","3530847289",,,,,,,,,,"3530847289","3760160601","0"
"372460470",,track,"0",13.712999999999999,"3760160600","3530847289",,,,,,,,,,"3530847289","3760160600","0"
"13871391",Amunátegui,primary,"0",94.421000000000006,"5443986636","5713589326",,,,,41-CH,,,,,"5713589326","5443986636","0"
"13871391",Amunátegui,primary,"0",6.921000000000000,"5443986501","5713589326",,,,,41-CH,,,,,"5713589326","5443986501","0"
"601070207",,service,"0",47.682000000000002,"5713589335","5713589326",,,,,,,,,,"5713589326","5713589335","0"
"211156762",Alberto Solari Magnasco,tertiary,"0",46.658999999999999,"2693256099","5713589329",,,,,,,,,,"5713589329","2693256099","0"
"695013972",,path,"0",210.697999999999979,"6528493812","7556527187",,,,,,,,,,"7556527187","6528493812","0"
"45792864",,service,"0",47.625000000000000,"5443986501","5713589334",,,,,,,,,,"5713589334","5443986501","0"
"601070201",,service,"0",17.863000000000000,"5713589343","5713589334",,parking_aisle,,,,,,,,"5713589334","5713589343","0"
"601070204",,service,"0",7.026000000000000,"5713589335","5713589334",,,,,,,,,,"5713589334","5713589335","0"
"[45792864, 601070207]",,service,"0",156.460999999999984,"5713589335","5713589334",,,,,,,,,,"5713589334","5713589335","1"
"601070202",,service,"0",29.006000000000000,"5713589340","5713589336",,parking_aisle,,,,,,,,"5713589336","5713589340","0"
"601070198",,service,"0",34.783999999999999,"5713589342","5713589339",,parking_aisle,,,,,,,,"5713589339","5713589342","0"
"45792858",,service,"0",15.513000000000000,"5713589342","5713589340",,,,,,,,,,"5713589340","5713589342","0"
"497482133",,trunk_link,"0",75.201999999999998,"1001258873","713913438","2",,,"80",,,,,,"713913438","1001258873","0"
"547310449",Ruta 5 Norte,trunk,"0",101.367999999999995,"6193464085","713913438","3",,,"80","5",,,,,"713913438","6193464085","0"
"[568785026, 399502580, 565564639]",Ruta 5 Norte,trunk,"0",519.786000000000058,"3832541864","713913438","2",,,"60","5",,,yes,,"713913438","3832541864","0"
"601070199",,service,"0",18.189000000000000,"5713589099","5713589353",,parking_aisle,,,,,,,,"5713589353","5713589099","0"
"542074165",,service,"0",123.278000000000006,"5241078336","5690913908",,,,,,,,,,"5690913908","5241078336","0"
"733710943",,service,"0",23.792999999999999,"5241078455","5690913908",,,,,,,,,,"5690913908","5241078455","0"
"623578395",,footway,"0",8.679000000000000,"5888832701","5888832699",,,,,,,,,,"5888832699","5888832701","0"
"623578395",,footway,"0",12.609999999999999,"1059360362","5888832699",,,,,,,,,,"5888832699","1059360362","0"
"623578396",,footway,"0",90.275999999999996,"5888832700","5888832699",,,,,,,,,,"5888832699","5888832700","0"
"91010883",Arquitecto Andrés Murillo,residential,"0",20.623000000000001,"1059360287","5888832700",,,,,,,,,,"5888832700","1059360287","0"
"91010883",Arquitecto Andrés Murillo,residential,"0",8.321000000000000,"5888832702","5888832700",,,,,,,,,,"5888832700","5888832702","0"
"623578395",,footway,"0",10.784000000000001,"1059360449","5888832701",,,,,,,,,,"5888832701","1059360449","0"
"623578397",,footway,"0",90.143000000000001,"5888832702","5888832701",,,,,,,,,,"5888832701","5888832702","0"
"792630096",Ramón Freire,residential,"0",21.885000000000002,"5421580004","3771102406",,,,,,,,,,"3771102406","5421580004","0"
"91648378",Freire,steps,"0",175.713999999999970,"7411776036","3771102406",,,,,,,,,,"3771102406","7411776036","0"
"[792630097, 373688508]",Santa Fé,"['footway', 'residential']","0",109.628999999999991,"2356068933","3771102406",,,,,,,,,,"3771102406","2356068933","0"
"263493632",Huanhualí,secondary,"0",8.044000000000000,"5379831124","5713786121","1",,,,,,,,,"5713786121","5379831124","0"
"561667346",Alberto Solari Magnasco,residential,"0",9.776999999999999,"297106773","5713786121",,,,,,,,,,"5713786121","297106773","0"
"263493632",Huanhualí,secondary,"0",33.655000000000001,"2691090895","5713786121","1",,,,,,,,,"5713786121","2691090895","0"
"497443648",Avenida Gabriel González Videla,primary,"0",14.398999999999999,"5420971646","6296270146",,,,,,,,,,"6296270146","5420971646","0"
"672366716",,path,"0",22.030000000000001,"6296270147","6296270146",,,,,,,,,,"6296270146","6296270147","0"
"672366716",,path,"0",6.217000000000001,"6296270149","6296270147",,,,,,,,,,"6296270147","6296270149","0"
"672366717",,path,"0",6.558000000000000,"6296270149","6296270147",,,,,,,,,,"6296270147","6296270149","1"
"672366716",,path,"0",9.765000000000001,"6296270151","6296270149",,,,,,,,,,"6296270149","6296270151","0"
"408444301",María Alfaro Alfaro,residential,"0",115.046999999999997,"4103632295","4103632289",,,,,,,,,,"4103632289","4103632295","0"
"500525679",Adrían Rivera Alfaro,residential,"0",43.957000000000001,"4915578568","4103632289",,,,,,,,,,"4103632289","4915578568","0"
"500525679",Adrían Rivera Alfaro,residential,"0",30.541000000000000,"4915578565","4103632289",,,,,,,,,,"4103632289","4915578565","0"
"617487940",Adrían Rivera Alfaro,residential,"0",16.792999999999999,"5421310957","4103632289",,,,,,,,,,"4103632289","5421310957","0"
"408444298",Luis Alberto Avilés,residential,"0",39.759999999999998,"4103632293","4103632291",,,,,,,,,,"4103632291","4103632293","0"
"408444298",Luis Alberto Avilés,residential,"0",40.808999999999997,"5421308710","4103632291",,,,,,,,,,"4103632291","5421308710","0"
"408444298",Luis Alberto Avilés,residential,"0",95.912999999999997,"4103632296","4103632294",,,,,,,,,,"4103632294","4103632296","0"
"85807922",Parque Magallanes,tertiary,"0",43.590000000000003,"4103632298","4103632295",,,,,,,,,,"4103632295","4103632298","0"
"562334328",Jorge Washington,residential,"0",30.251000000000001,"4103632299","4103632296",,,,,,,,,,"4103632296","4103632299","0"
"562334328",Jorge Washington,residential,"0",45.527999999999999,"5421308704","4103632296",,,,,,,,,,"4103632296","5421308704","0"
"408444300",Victor Taborga Vega,residential,"0",46.256999999999998,"4915578571","4103632298",,,,,,,,,,"4103632298","4915578571","0"
"408444300",Victor Taborga Vega,residential,"0",45.926000000000002,"5941617793","4103632298",,,,,,,,,,"4103632298","5941617793","0"
"85807922",Parque Magallanes,tertiary,"0",70.558999999999997,"5421310954","4103632298",,,,,,,,,,"4103632298","5421310954","0"
"629321587",,footway,"0",19.073000000000000,"5941617807","4103632298",,,,,,,,,,"4103632298","5941617807","0"
"408444301",María Alfaro Alfaro,residential,"0",37.902999999999999,"6388351934","4103632299",,,,,,,,,,"4103632299","6388351934","0"
"562334328",Jorge Washington,residential,"0",41.337000000000003,"4103632305","4103632299",,,,,,,,,,"4103632299","4103632305","0"
"408444300",Victor Taborga Vega,residential,"0",39.840000000000003,"5941617793","4103632300",,,,,,,,,,"4103632300","5941617793","0"
"408444300",Victor Taborga Vega,residential,"0",42.648000000000003,"4103632301","4103632300",,,,,,,,,,"4103632300","4103632301","0"
"408444297",Daisy Yáñez Galarce,residential,"0",84.150000000000006,"5941617798","4103632300",,,,,,,,,,"4103632300","5941617798","0"
"408444300",Victor Taborga Vega,residential,"0",41.826000000000001,"4103632302","4103632301",,,,,,,,,,"4103632301","4103632302","0"
"659351396",Sergio Díaz,living_street,"0",90.748999999999995,"6173277063","4103632301",,,,,,,,,,"4103632301","6173277063","0"
"408444300",Victor Taborga Vega,residential,"0",42.807000000000002,"4103632304","4103632302",,,,,,,,,,"4103632302","4103632304","0"
"659351395",Abraham Rojas,living_street,"0",81.180000000000007,"6173277062","4103632302",,,,,,,,,,"4103632302","6173277062","0"
"408444300",Victor Taborga Vega,residential,"0",42.512000000000000,"4103632305","4103632304",,,,,,,,,,"4103632304","4103632305","0"
"659351394",Ruby Werthlepe,living_street,"0",69.527000000000001,"6173277061","4103632304",,,,,,,,,,"4103632304","6173277061","0"
"[562334328, 659351390]","['Daniel Zepeda', 'Jorge Washington']",residential,"0",101.221000000000004,"6173277061","4103632305",,,,,,,,,,"4103632305","6173277061","0"
"85807922",Parque Magallanes,tertiary,"0",41.854999999999997,"6173277052","4103632309",,,,,,,,,,"4103632309","6173277052","0"
"85807922",Parque Magallanes,tertiary,"0",7.483000000000000,"5421310954","4103632309",,,,,,,,,,"4103632309","5421310954","0"
"408444297",Daisy Yáñez Galarce,residential,"0",55.578000000000003,"5941617798","4103632309",,,,,,,,,,"4103632309","5941617798","0"
"629321588",,footway,"0",33.310000000000002,"5941617800","4103632309",,,,,,,,,,"4103632309","5941617800","0"
"408444296",Myriam Lobos,residential,"0",145.820999999999998,"5941617789","4103632316",,,,,,,,,,"4103632316","5941617789","0"
"659351390",Daniel Zepeda,residential,"0",53.658999999999999,"6173277052","4103632316",,,,,,,,,,"4103632316","6173277052","0"
"659351390",Daniel Zepeda,residential,"0",76.183000000000007,"6173277063","4103632316",,,,,,,,,,"4103632316","6173277063","0"
"562309471",,service,"0",101.337999999999994,"5420971457","5420971456",,,,,,,,,,"5420971456","5420971457","0"
"85807922",Parque Magallanes,tertiary,"0",1.958000000000000,"5941617788","4103632320",,,,,,,,,,"4103632320","5941617788","0"
"519206342",Esteban del Canto,residential,"0",63.970999999999997,"5421310934","4103632320",,,,,,,,,,"4103632320","5421310934","0"
"408444296",Myriam Lobos,residential,"0",50.114999999999995,"5837088361","4103632320",,,,,,,,,,"4103632320","5837088361","0"
"562309473",Nova Balmaceda,living_street,"0",118.626000000000005,"5420971465","5420971464",,,,,,,,,,"5420971464","5420971465","0"
"562309474",Pasaje El Laurel,living_street,"0",29.550000000000001,"5420971468","5420971467",,,,,,,,,,"5420971467","5420971468","0"
"391998810",Presidente José Manuel Balmaceda,primary,"0",108.356999999999999,"6952550791","5420971475","2",,,,,,,,,"5420971475","6952550791","0"
"391998810",Presidente José Manuel Balmaceda,primary,"0",71.799000000000007,"1077120182","5420971475","2",,,,,,,,,"5420971475","1077120182","0"
"562309476",,service,"0",52.978000000000002,"5420971476","5420971475",,,,,,,,,,"5420971475","5420971476","0"
"562309477",Vía de Evacuación Peatonal Los Lúcumos,footway,"0",1005.192999999999870,"5420971485","5420971477",,,no,,,,,,,"5420971477","5420971485","0"
"320803025",Camino Parcelas Vegas Sur,tertiary,"0",72.971999999999994,"5440776295","5420971485","2",,,,,,,,,"5420971485","5440776295","0"
"562309479",Brisas del Elqui,living_street,"0",63.847999999999999,"5420971488","5420971487",,,,,,,,,,"5420971487","5420971488","0"
"562309480",Brisas del Elqui,living_street,"0",37.094999999999999,"5420971488","5420971491",,,,,,,,,,"5420971488","5420971491","2"
"562309480",Brisas del Elqui,living_street,"0",36.533000000000001,"5420971491","5420971488",,,,,,,,,,"5420971488","5420971491","0"
"562309481",Brisas del Elqui,living_street,"0",43.003000000000000,"5420971494","5420971491",,,,,,,,,,"5420971491","5420971494","0"
"791782250",Brisas del Elqui,living_street,"0",12.914999999999999,"5420971503","5420971497",,,,,,,,,,"5420971497","5420971503","0"
"562309488",Brisas del Elqui,living_street,"0",86.316000000000003,"5420971528","5420971503",,,,,,,,,,"5420971503","5420971528","0"
"791782250",Brisas del Elqui,living_street,"0",44.534999999999997,"5420971526","5420971503",,,,,,,,,,"5420971503","5420971526","0"
"562309484",,service,"0",79.228000000000009,"5420971523","5420971512",,,,,,,,,,"5420971512","5420971523","0"
"791782249",,service,"0",37.441000000000003,"5420971522","5420971514",,parking_aisle,,,,,,,,"5420971514","5420971522","0"
"791782249",,service,"0",63.289000000000001,"5420971522","5420971521",,parking_aisle,,,,,,,,"5420971521","5420971522","0"
"562309485",,service,"0",19.856000000000002,"5420971523","5420971522",,,,,,,,,,"5420971522","5420971523","0"
"[791782250, 562309484]",Brisas del Elqui,"['service', 'living_street']","0",68.076999999999998,"5420971524","5420971523",,,,,,,,,,"5420971523","5420971524","0"
"562309486",Brisas del Elqui,living_street,"0",83.180999999999997,"5420971525","5420971524",,,,,,,,,,"5420971524","5420971525","0"
"791782250",Brisas del Elqui,living_street,"0",45.514000000000003,"5420971526","5420971524",,,,,,,,,,"5420971524","5420971526","0"
"562309487",Brisas del Elqui,living_street,"0",85.864999999999995,"5420971527","5420971526",,,,,,,,,,"5420971526","5420971527","0"
"32025153",Regimiento Coquimbo,secondary,"0",79.467999999999989,"3756177983","3761534473",,,,,,,,,,"3761534473","3756177983","0"
"32025153",Regimiento Coquimbo,secondary,"0",256.502000000000010,"359300125","3761534473",,,,,,,,,,"3761534473","359300125","0"
"562309495",Pasaje Miramar,living_street,"0",89.575999999999993,"5420971561","5420971560",,,,,,,,,,"5420971560","5420971561","0"
"562309496",,service,"0",34.646999999999998,"5420971570","5420971565",,,,,,,,,,"5420971565","5420971570","0"
"562309496",,service,"0",32.098999999999997,"5420971571","5420971565",,,,,,,,,,"5420971565","5420971571","0"
"562309497",,service,"0",88.117999999999995,"5420971577","5420971565",,parking_aisle,,,,,,,,"5420971565","5420971577","0"
"562309496",,service,"0",9.605000000000000,"5420971571","5420971570",,,,,,,,,,"5420971570","5420971571","0"
"562309499",,service,"0",17.556999999999999,"5420971579","5420971570",,,,,,,,,,"5420971570","5420971579","0"
"545859635",,footway,"0",25.016999999999999,"5275433718","4569069115",,,,,,,,,,"4569069115","5275433718","0"
"320803025",Camino Parcelas Vegas Sur,tertiary,"0",64.424000000000007,"5440776320","5420971581","2",,,,,,,,,"5420971581","5440776320","0"
"562309500",,track,"0",896.385999999999854,"5440776315","5420971581",,,,,,,,,,"5420971581","5440776315","0"
"534889961",,service,"0",170.677999999999997,"5186292452","5420971586",,,,,,,,,,"5420971586","5186292452","0"
"373775813",Cerro Alegre,residential,"0",45.771999999999998,"3771896519","5420971587",,,,,,,,,,"5420971587","3771896519","0"
"562309501",Cerro Morado,living_street,"0",34.930000000000000,"5420971588","5420971587",,,,,,,,,,"5420971587","5420971588","0"
"[172871945, 373775813]","['Cerro Alegre', 'Ralbún']",residential,"0",109.682000000000002,"5186372714","5420971587",,,,,,,,,,"5420971587","5186372714","0"
"699162713",,unclassified,"0",184.725999999999999,"3302389353","3302389327",,,,,,,,,,"3302389327","3302389353","0"
"85361617",El Chañar,tertiary,"0",2.060000000000000,"3771896506","5420971601","2",,,,,,,,,"5420971601","3771896506","0"
"85361617",El Chañar,tertiary,"0",43.472000000000001,"3771896530","5420971601","2",,,,,,,,,"5420971601","3771896530","0"
"562309503",,service,"0",176.086999999999989,"5420971606","5420971601",,,,,,,,,,"5420971601","5420971606","0"
"85361617",El Chañar,tertiary,"0",55.829999999999998,"3771896506","5420971607","2",,,,,,,,,"5420971607","3771896506","0"
"373775819",Lucca,living_street,"0",118.797999999999988,"3771896509","5420971607",,,,,,,,,,"5420971607","3771896509","0"
"562309504",,service,"0",116.923999999999992,"5420971609","5420971607",,,,,,,,,,"5420971607","5420971609","0"
"562309508",,service,"0",111.995000000000005,"5420971626","5420971625",,,,,,,,,,"5420971625","5420971626","0"
"49891271",Presidente José Manuel Balmaceda,primary,"0",228.014000000000010,"368109806","5420971626","2",,,,,,,,,"5420971626","368109806","0"
"562309509",Pasaje Los Almendros,living_street,"0",63.676000000000002,"5420971628","5420971627",,,,,,,,,,"5420971627","5420971628","0"
"562309510",,service,"0",140.838999999999999,"5420971630","5420971629",,,,,,,,,,"5420971629","5420971630","0"
"534901745",,service,"0",54.308999999999997,"5186372710","5420971633",,,,,,,,,,"5420971633","5186372710","0"
"534901745",,service,"0",69.841000000000008,"5420971633","5420971633",,,,,,,,,,"5420971633","5420971633","0"
"562309511",Los Litres,living_street,"0",41.786000000000001,"5378513230","5420971635",,,,,,,,,,"5420971635","5378513230","0"
"562309512",Los Arces,living_street,"0",44.521000000000001,"5420971637","5420971636",,,,,,,,,,"5420971636","5420971637","0"
"562309512",Los Arces,living_street,"0",40.274000000000001,"5420971638","5420971637",,,,,,,,,,"5420971637","5420971638","0"
"562309513",,service,"0",69.697000000000003,"5420971643","5420971639",,parking_aisle,,,,,,,,"5420971639","5420971643","0"
"562309513",,service,"0",7.733000000000000,"5420971643","5420971642",,parking_aisle,,,,,,,,"5420971642","5420971643","0"
"562309514",,service,"0",47.704999999999998,"6085774430","5420971643",,parking_aisle,,,,,,,,"5420971643","6085774430","0"
"360361526",,track,"0",317.281000000000006,"1069260539","3756750460",,,,,,,,,,"3756750460","1069260539","0"
"372144477",,path,"0",136.581000000000017,"3756750463","3756750460",,,,,,,,,,"3756750460","3756750463","0"
"142239879",Marcial Martínez,residential,"0",20.581000000000000,"5720868075","5420971645",,,,,,,,,,"5420971645","5720868075","0"
"562309515",Guillermo Pérez,living_street,"0",67.769999999999996,"5420971647","5420971646",,,,,,,,,,"5420971646","5420971647","0"
"372144477",,path,"0",103.170999999999992,"3649160350","3756750463",,,,,,,,,,"3756750463","3649160350","0"
"372144478",,path,"0",233.428999999999945,"3756750473","3756750463",,,,,,,,,,"3756750463","3756750473","0"
"373777348",,service,"0",149.689999999999998,"3771915283","5420971650",,parking_aisle,,,,,,,,"5420971650","3771915283","0"
"562309516",,service,"0",73.859999999999999,"5420971659","5420971653",,,,,,,,,,"5420971653","5420971659","0"
"372144478",,path,"0",33.530000000000001,"3756750479","3756750473",,,,,,,,,,"3756750473","3756750479","0"
"372144479",,path,"0",92.045999999999992,"3756750479","3756750473",,,,,,,,,,"3756750473","3756750479","1"
"372144478",,path,"0",4.529000000000000,"3756750479","3756750474",,,,,,,,,,"3756750474","3756750479","0"
"562309517",,service,"0",9.981000000000000,"5420971660","5420971659",,,,,,,,,,"5420971659","5420971660","0"
"562309516",,service,"0",186.070999999999998,"5420971667","5420971659",,,,,,,,,,"5420971659","5420971667","0"
"373777343",Avenida Gabriela Mistral,tertiary,"0",45.280000000000001,"1504216484","5420971670",,,,,,,,,,"5420971670","1504216484","0"
"373777345",,service,"0",32.304000000000002,"3771915279","5420971670",,parking_aisle,,,,,,,,"5420971670","3771915279","0"
"521107471",,service,"0",82.341000000000008,"5077956755","5077956248",,parking_aisle,,,,,,,,"5077956248","5077956755","0"
"521107456",,service,"0",17.835999999999999,"5077956253","5077956249",,,,,,,,,,"5077956249","5077956253","0"
"521107456",,service,"0",62.503000000000000,"5077956269","5077956249",,,,,,,,,,"5077956249","5077956269","0"
"521107477",,service,"0",224.689999999999998,"5077956269","5077956249",,parking_aisle,,,,,,,,"5077956249","5077956269","1"
"373776093",Avenida Juan Cisternas,tertiary,"0",28.568000000000001,"5186372709","5420971674",,,,,,,,,,"5420971674","5186372709","0"
"373776093",Avenida Juan Cisternas,tertiary,"0",6.152000000000000,"5186372708","5420971674",,,,,,,,,,"5420971674","5186372708","0"
"137133171",,service,"0",97.444000000000003,"5420971677","5420971674",,,,,,,,,,"5420971674","5420971677","0"
"106732945",Los Pescadores,tertiary,"0",26.954999999999998,"5077956740","5077956252",,,,,,,,,,"5077956252","5077956740","0"
"242369997",Avenida Pacífico,residential,"0",14.587999999999999,"5077956265","5077956253",,,,,,,,,,"5077956253","5077956265","0"
"242369997",Avenida Pacífico,residential,"0",62.724999999999994,"5077956266","5077956253",,,,,,,,,,"5077956253","5077956266","0"
"562309520",,service,"0",15.380000000000001,"5891872562","5420971679",,,,,,,,,,"5420971679","5891872562","0"
"825272821",,track,"0",298.516000000000020,"7705884336","7705884322",,,,,,,,,,"7705884322","7705884336","0"
"825272821",,track,"0",1116.682000000000016,"6099813066","7705884322",,,,,,,,,,"7705884322","6099813066","0"
"825272822",,track,"0",107.717000000000013,"7705884350","7705884322",,,,,,,,,,"7705884322","7705884350","0"
"374439536",,service,"0",11.568000000000000,"3778311843","3778311842",,,,,,,,,,"3778311842","3778311843","0"
