y,x,osmid,highway,v_Input_FID
-29.978328900000001,-71.329951300000005,"1069284031",,"5"
-29.972908499999999,-71.327702299999999,"1069284035",,"5"
-29.980382400000000,-71.330534900000004,"1069284050",,"5"
-29.973654700000001,-71.328882399999998,"1069284067",,"5"
-29.979670800000001,-71.331331300000002,"1069284074",,"5"
-29.979849200000000,-71.330943099999999,"1069284080",,"5"
-29.971990900000002,-71.327877999999998,"1069284095",,"5"
-29.972953100000002,-71.324252000000001,"1069284101",,"5"
-29.979154200000000,-71.330059100000000,"1069284103",,"5"
-29.971542899999999,-71.328022399999995,"1069284120",,"5"
-29.974394000000000,-71.328027300000002,"1069284136",,"5"
-29.973959000000001,-71.328179199999994,"1069284139",,"5"
-29.977166100000002,-71.328892400000001,"1069284148",,"5"
-29.977798100000001,-71.329871499999996,"1069284157",,"5"
-29.982030800000000,-71.331124799999998,"1069284161",,"5"
-29.976220699999999,-71.328272999999996,"1069284164",,"5"
-29.978104600000002,-71.330286700000002,"1069284184",,"5"
-29.980664200000000,-71.331145000000006,"1069284185",,"5"
-29.977917999999999,-71.330608100000006,"1069284188",,"5"
-29.980313599999999,-71.331702399999998,"1069284205",,"5"
-29.973092500000000,-71.328454199999996,"1069284220",,"5"
-29.978786499999998,-71.331270700000005,"1069284239",,"5"
-29.978065800000000,-71.330967999999999,"1069284257",,"5"
-29.978769400000001,-71.330768300000003,"1501821859",,"5"
-29.978034600000001,-71.331241300000002,"1501821860",,"5"
-29.978823800000001,-71.331789299999997,"1069284260",,"5"
-29.971756299999999,-71.326903299999998,"1069284262",,"5"
-29.979232199999998,-71.329915900000003,"1501821862",,"5"
-29.978586700000001,-71.331117100000000,"1501821864",,"5"
-29.978965700000000,-71.330396600000000,"1501821866",,"5"
-29.980104000000001,-71.332109900000006,"1501821867",,"5"
-29.977846599999999,-71.331589699999995,"1501821869",,"5"
-29.973262299999998,-71.327288199999998,"1069284272",,"5"
-29.987783100000001,-71.322846600000005,"3754884027",,"5"
-29.973465200000000,-71.328112500000003,"1069284303",,"5"
-29.979507900000002,-71.331714399999996,"1069284306",,"5"
-29.980339099999998,-71.332498099999995,"1069284311",,"5"
-29.979151900000002,-71.332481400000006,"1069284313",,"5"
-29.972691300000001,-71.326775299999994,"1069284349",,"5"
-29.988257200000000,-71.321527900000007,"3754884093",,"5"
-29.988539800000002,-71.321852199999995,"3754884105",,"5"
-29.978311699999999,-71.331946400000007,"1069284392",,"5"
-29.973060000000000,-71.326466499999995,"1069284399",,"5"
-29.976349100000000,-71.327151999999998,"1069284409",,"5"
-29.973333000000000,-71.327575600000003,"1069284417",,"5"
-29.980784000000000,-71.331128800000002,"1069284436",,"5"
-29.972426200000001,-71.327727100000004,"1069284464",,"5"
-29.971380199999999,-71.329033100000004,"1069284478",,"5"
-29.973514699999999,-71.328313600000001,"1069284499",,"5"
-29.971117100000001,-71.327986899999999,"1069284505",,"5"
-29.972650500000000,-71.326598399999995,"1069284511",,"5"
-29.972224199999999,-71.328757499999995,"1069284514",,"5"
-29.976962499999999,-71.329301000000001,"1069284517",,"5"
-29.975957500000000,-71.328627900000001,"1069284554",,"5"
-29.981720700000000,-71.331124399999993,"1069284551",,"5"
-29.974165599999999,-71.331061599999998,"2334522590",,"5"
-29.973696100000002,-71.327147400000001,"1069284603",,"5"
-29.972845400000001,-71.327428999999995,"1069284635",,"5"
-29.972460300000002,-71.327864500000004,"1069284637",,"5"
-29.972187399999999,-71.326763099999994,"1069284658",,"5"
-29.975339699999999,-71.328037199999997,"2334522677",,"5"
-29.975306400000001,-71.331860199999994,"2334522679",,"5"
-29.975545799999999,-71.332685100000006,"2334522690",,"5"
-29.973484599999999,-71.326317299999999,"1069284683",,"5"
-29.975652799999999,-71.332028300000005,"2334522707",,"5"
-29.978687000000001,-71.329419099999996,"1069284713",,"5"
-29.977504900000000,-71.330336500000001,"1069284721",,"5"
-29.978554899999999,-71.329633299999998,"1069284727",,"5"
-29.971765699999999,-71.328899899999996,"1069284742",,"5"
-29.979519199999999,-71.331694600000006,"1069284768",,"5"
-29.972370600000001,-71.329299300000002,"1069284774",,"5"
-29.980344500000001,-71.330851100000004,"1069284788",,"5"
-29.973769000000001,-71.327433499999998,"1069284833",,"5"
-29.979333600000000,-71.332092799999998,"1069284874",,"5"
-29.973103600000002,-71.326643799999999,"1069284885",,"5"
-29.972645300000000,-71.328611400000000,"1069284911",,"5"
-29.976682199999999,-71.329773200000005,"2334522943",,"5"
-29.976925600000001,-71.323991300000003,"2334522956",,"5"
-29.977757300000000,-71.325297500000005,"2334522996",,"5"
-29.978056700000000,-71.325840700000001,"2334523022",,"5"
-29.975102600000000,-71.322050000000004,"2334785347",,"5"
-29.975951999999999,-71.323254500000004,"2334785361",,"5"
-29.976325899999999,-71.324782099999993,"2334785363",,"5"
-29.977401700000001,-71.345420500000003,"2313618388",,"3"
-29.988086299999999,-71.336353299999999,"2313618488",,"3"
-29.988670400000000,-71.336567700000003,"2313618501",,"3"
-29.989253900000001,-71.335202699999996,"1501760471",,"3"
-29.978004899999998,-71.345638300000005,"2318404607",,"3"
-29.978097200000001,-71.345505900000006,"2318404633",,"3"
-29.982730499999999,-71.339964300000005,"2318404835",,"3"
-29.980861200000000,-71.333239000000006,"1069289036",,"3"
-29.981338500000000,-71.336342999999999,"1069289041",,"3"
-29.980288999999999,-71.335500400000001,"1069289044",,"3"
-29.979458500000000,-71.338450899999998,"1069289038",,"3"
-29.980764000000001,-71.338092200000006,"1069289048",,"3"
-29.980410700000000,-71.338210599999996,"1069289049",,"3"
-29.982446700000001,-71.334491299999996,"1069289042",,"3"
-29.982450700000001,-71.335507399999997,"1069289046",,"3"
-29.982458900000001,-71.334965900000000,"1069289047",,"3"
-29.980940700000001,-71.335349600000001,"1069289053",,"3"
-29.980858800000000,-71.336122500000002,"1069289057",,"3"
-29.980878199999999,-71.334119000000001,"1069289050",,"3"
-29.982746599999999,-71.335183900000004,"1069289056",,"3"
-29.980283100000001,-71.336497699999995,"1069289065",,"3"
-29.982154999999999,-71.333607099999995,"1069289058",,"3"
-29.980672400000000,-71.338007099999999,"1069289067",,"3"
-29.981968999999999,-71.334961500000006,"1069289061",,"3"
-29.980775900000001,-71.333701700000006,"1069289072",,"3"
-29.980863599999999,-71.333703799999995,"1069289073",,"3"
-29.982171399999999,-71.334005300000001,"1069289074",,"3"
-29.980925500000001,-71.335025799999997,"1069289076",,"3"
-29.980732400000001,-71.338582099999996,"1069289079",,"3"
-29.982163400000001,-71.336489200000003,"1069289077",,"3"
-29.980821400000000,-71.335112499999994,"1069289078",,"3"
-29.979943400000000,-71.337805900000006,"1069289082",,"3"
-29.980872300000001,-71.336462499999996,"1069289081",,"3"
-29.980045000000000,-71.338343600000002,"1069289090",,"3"
-29.982174499999999,-71.335857200000007,"1069289086",,"3"
-29.982731800000000,-71.335799600000001,"1069289088",,"3"
-29.980298200000000,-71.336177599999999,"1069289089",,"3"
-29.980836100000001,-71.335491800000000,"1069289091",,"3"
-29.981641199999999,-71.338001700000007,"1069289101",,"3"
-29.980839899999999,-71.338346900000005,"1069289104",,"3"
-29.980876200000001,-71.336787599999994,"1069289107",,"3"
-29.982842099999999,-71.336551900000003,"1069289102",,"3"
-29.982002699999999,-71.335298600000002,"1069289105",,"3"
-29.983480300000000,-71.336682199999998,"1069289106",,"3"
-29.982881500000001,-71.337292199999993,"1069289109",,"3"
-29.982136499999999,-71.333179900000005,"1069289108",,"3"
-29.980844000000001,-71.335811899999996,"1069289112",,"3"
-29.980929400000001,-71.337350999999998,"1069289113",,"3"
-29.980013599999999,-71.338246200000000,"1069289121",,"3"
-29.981021399999999,-71.337425300000007,"1069289120",,"3"
-29.980296700000000,-71.335841599999995,"1069289119",,"3"
-29.980357699999999,-71.344628900000004,"3759542897",,"3"
-29.976637900000000,-71.341394300000005,"6364993019",,"3"
-29.976855300000000,-71.341123800000005,"6364993021",,"3"
-29.980750900000000,-71.337159900000003,"1069292095",,"3"
-29.982242200000002,-71.337221799999995,"1069292099",,"3"
-29.981539600000001,-71.342748099999994,"1069292114",,"3"
-29.980904200000001,-71.337148900000003,"1069292127",,"3"
-29.981031000000002,-71.343496900000005,"1069292129",,"3"
-29.981076200000000,-71.342332600000006,"1069292138",,"3"
-29.981928600000000,-71.337608000000003,"1069292149",,"3"
-29.982199399999999,-71.337276200000005,"1069292154",,"3"
-29.981225299999998,-71.336895200000001,"1069292158",,"3"
-29.980624400000000,-71.343115999999995,"1069292162",,"3"
-29.983095299999999,-71.332592199999993,"7243570169",,"3"
-29.974276900000000,-71.346010100000001,"3768852981",,"3"
-29.974192299999999,-71.346121499999995,"3768852983",,"3"
-29.974276900000000,-71.343555899999998,"3768852989",,"3"
-29.974293899999999,-71.344300500000003,"3768852995",,"3"
-29.992761200000000,-71.329794199999995,"5263729701",,"3"
-29.993925000000001,-71.329576099999997,"5263729702",,"3"
-29.993064000000000,-71.330098000000007,"5263729704",,"3"
-29.991751600000001,-71.330032399999993,"5263729706",,"3"
-29.993082999999999,-71.331012299999998,"5263729707",,"3"
-29.993218299999999,-71.331644200000000,"5263729709",,"3"
-29.993515700000000,-71.331093100000004,"5263729712",,"3"
-29.994041500000002,-71.331315000000004,"5263729716",,"3"
-29.993889700000000,-71.331445700000003,"5263729717",,"3"
-29.993445600000001,-71.331883599999998,"5263729719",,"3"
-29.993648100000001,-71.331679100000002,"5263729718",,"3"
-29.980298099999999,-71.336836800000000,"1069289039",,"3"
-29.982534999999999,-71.336876599999997,"1069289051",,"3"
-29.982124200000001,-71.332981000000004,"1069289052",,"3"
-29.983166000000001,-71.336253099999993,"1069289059",,"3"
-29.991563899999999,-71.332933999999995,"1501767804",,"3"
-29.990854599999999,-71.334133100000003,"1501767808",,"3"
-29.991401900000000,-71.333200399999996,"1501767809",,"3"
-29.991314899999999,-71.332744599999998,"1501767810",,"3"
-29.990596199999999,-71.332632000000004,"1501767816",,"3"
-29.982189800000000,-71.334505800000002,"1069289083",,"3"
-29.980841200000000,-71.335736999999995,"1069289084",,"3"
-29.981885500000001,-71.335678000000001,"1069289085",,"3"
-29.980954300000001,-71.335740500000000,"1069289092",,"3"
-29.980239300000001,-71.335119700000007,"1069289094",,"3"
-29.981310600000000,-71.335710599999999,"1069289096",,"3"
-29.983008500000000,-71.335449699999998,"1069289098",,"3"
-29.982452700000000,-71.336153199999998,"1069289100",,"3"
-29.980989699999999,-71.336459000000005,"1069289114",,"3"
-29.981890199999999,-71.336205699999994,"1069289117",,"3"
-29.983998100000001,-71.339946499999996,"3767282706",,"3"
-29.984009700000001,-71.339837900000006,"3767282708",,"3"
-29.983977800000002,-71.339782299999996,"3767282709",,"3"
-29.983945200000001,-71.339834900000000,"3767282710",,"3"
-29.983895700000001,-71.339913300000006,"3767282714",,"3"
-29.983955500000000,-71.339903600000000,"3767282719",,"3"
-29.984032200000001,-71.339981800000004,"3767282729",,"3"
-29.984112900000000,-71.340072899999996,"3767282730",,"3"
-29.983841099999999,-71.339994000000004,"3767282735",,"3"
-29.983755899999998,-71.340111699999994,"3767282736",,"3"
-29.983861800000000,-71.339963400000002,"3767282737",,"3"
-29.983614500000002,-71.339981699999996,"3767282743",,"3"
-29.975959499999998,-71.344599200000005,"7243574329",,"3"
-29.976442599999999,-71.344157100000004,"7243574330",,"3"
-29.983606699999999,-71.339974499999997,"3767282745",,"3"
-29.983934399999999,-71.339507200000000,"3767282746",,"3"
-29.983887700000000,-71.339847399999996,"3767282742",,"3"
-29.983999300000001,-71.339747500000001,"3767282752",,"3"
-29.984072900000001,-71.339630700000001,"3767282753",,"3"
-29.984201899999999,-71.339745800000003,"3767282754",,"3"
-29.978139599999999,-71.335369799999995,"6883716949",,"3"
-29.978132599999999,-71.335446200000007,"6883716952",,"3"
-29.996276399999999,-71.329215500000004,"2322607972",,"3"
-29.984774500000000,-71.331666799999994,"1069297751",,"3"
-29.988686399999999,-71.331589699999995,"1069297756",,"3"
-29.986392100000000,-71.331805900000006,"1069297757",,"3"
-29.988117100000000,-71.331836899999999,"1069297759",,"3"
-29.987451600000000,-71.332111900000001,"1069297761",,"3"
-29.987809800000001,-71.331970400000003,"1069297764",,"3"
-29.986590100000001,-71.332355800000002,"1069297766",,"3"
-29.984464800000001,-71.331673699999996,"1069297767",,"3"
-29.989521300000000,-71.331110400000000,"1069297771",,"3"
-29.984853900000001,-71.332586100000000,"1069297782",,"3"
-29.989246600000001,-71.331268100000003,"1069297789",,"3"
-29.987173599999998,-71.332196400000001,"1069297790",,"3"
-29.981728400000001,-71.332532299999997,"1069297791",,"3"
-29.984483300000001,-71.332290799999996,"1069297795",,"3"
-29.984522999999999,-71.331695999999994,"3754963077",,"3"
-29.984539500000000,-71.332084399999999,"3754963078",,"3"
-29.984549000000001,-71.332307999999998,"3754963079",,"3"
-29.984556900000001,-71.332519099999999,"3754963080",,"3"
-29.984600000000000,-71.332301299999997,"3754963082",,"3"
-29.985797600000001,-71.332174400000000,"1069297807",,"3"
-29.984632399999999,-71.332234799999995,"3754963088",,"3"
-29.984630100000000,-71.332352599999993,"3754963087",,"3"
-29.985746700000000,-71.331565400000002,"1069297812",,"3"
-29.984677999999999,-71.332232200000007,"3754963097",,"3"
-29.982300299999999,-71.332551499999994,"1069297824",,"3"
-29.984494699999999,-71.332586199999994,"1069297821",,"3"
-29.984713899999999,-71.332306599999995,"3754963104",,"3"
-29.984468900000000,-71.331982499999995,"1069297831",,"3"
-29.982879100000002,-71.332588200000004,"1069297833",,"3"
-29.981431400000002,-71.332534699999997,"1069297840",,"3"
-29.986350099999999,-71.331506200000007,"1069297836",,"3"
-29.985222199999999,-71.331630799999999,"1069297846",,"3"
-29.988967100000000,-71.331428500000001,"1069297847",,"3"
-29.987932600000001,-71.332473300000004,"1069297852",traffic_signals,"3"
-29.982012900000001,-71.332539999999995,"1069297853",,"3"
-29.989816000000001,-71.330941199999998,"1069297858",,"3"
-29.984826000000002,-71.332265500000005,"1069297860",,"3"
-29.985772399999998,-71.331872899999993,"1069297863",,"3"
-29.986881799999999,-71.332284500000000,"1069297874",,"3"
-29.985823300000000,-71.332480399999994,"1069297876",,"3"
-29.984957300000001,-71.331652300000002,"1069297881",,"3"
-29.982585499999999,-71.332569100000001,"1069297883",,"3"
-29.984804700000002,-71.331976400000002,"1069297885",,"3"
-29.988414200000001,-71.331707899999998,"1069297887",,"3"
-29.983223400000000,-71.332244399999993,"1069297897",,"3"
-29.981150700000001,-71.332537000000002,"1069297908",,"3"
-29.983234400000001,-71.332594700000001,"1069297926",,"3"
-29.983207400000001,-71.331943800000005,"1069297944",,"3"
-29.988765699999998,-71.333898399999995,"1068577057",,"3"
-29.986330299999999,-71.334819899999999,"1068577059",,"3"
-29.990056899999999,-71.333565699999994,"1068577060",,"3"
-29.983080500000000,-71.339490699999999,"1068577061",,"3"
-29.986790400000000,-71.336757599999999,"1068577068",,"3"
-29.987870600000001,-71.334908900000002,"1068577070",,"3"
-29.989234600000000,-71.331868200000002,"1068577071",,"3"
-29.979292500000000,-71.343585899999994,"1068577078",,"3"
-29.990342699999999,-71.333769000000004,"1068577084",,"3"
-29.981474500000001,-71.340679800000004,"1068577087",,"3"
-29.990518999999999,-71.332139100000006,"1068577091",,"3"
-29.986602099999999,-71.335031799999996,"1068577093",,"3"
-29.980103000000000,-71.339846699999995,"1068577094",,"3"
-29.983385599999998,-71.341081299999999,"1068577100",,"3"
-29.989981499999999,-71.332426299999995,"1068577102",,"3"
-29.981768800000001,-71.338638300000000,"1068577108",,"3"
-29.987785800000001,-71.336085900000000,"1068577109",,"3"
-29.985740000000000,-71.335076200000003,"1068577110",,"3"
-29.983950799999999,-71.340290999999993,"1068577112",,"3"
-29.986490000000000,-71.334136799999996,"1068577116",,"3"
-29.990769700000001,-71.333015200000006,"1068577117",,"3"
-29.988603300000001,-71.334753199999994,"1068577122",,"3"
-29.988370400000001,-71.333619100000007,"1068577123",,"3"
-29.989832499999999,-71.334651500000007,"1068577133",,"3"
-29.985188500000000,-71.334335800000005,"1068577136",,"3"
-29.990018100000000,-71.335313499999998,"1068577137",,"3"
-29.991026399999999,-71.331876300000005,"1068577139",,"3"
-29.981070599999999,-71.338697300000007,"1068577143",,"3"
-29.980877199999998,-71.341475200000005,"1068577154",,"3"
-29.991048500000002,-71.332541899999995,"1068577155",,"3"
-29.988047099999999,-71.336388999999997,"1068577160",,"3"
-29.982792100000001,-71.339880899999997,"1068577165",,"3"
-29.979716300000000,-71.340997999999999,"1068577170",,"3"
-29.992351700000000,-71.332804600000003,"1068577173",,"3"
-29.978706299999999,-71.341479600000000,"1068577177",,"3"
-29.989105299999999,-71.333299499999995,"1068577181",,"3"
-29.985637900000000,-71.333425399999996,"1068577176",,"3"
-29.984552999999998,-71.336642900000001,"1068577183",,"3"
-29.985168699999999,-71.335825499999999,"1068577198",,"3"
-29.984890700000001,-71.336194699999993,"1068577202",,"3"
-29.987122299999999,-71.337040799999997,"1068577206",,"3"
-29.987497200000000,-71.335305300000002,"1068577207",,"3"
-29.985864599999999,-71.334299000000001,"1068577213",,"3"
-29.989457300000002,-71.335363900000004,"1068577214",,"3"
-29.980069199999999,-71.340572100000003,"1068577215",,"3"
-29.983991000000000,-71.338963199999995,"1068577217",,"3"
-29.980414100000001,-71.339476000000005,"1068577224",,"3"
-29.984550299999999,-71.339457699999997,"1068577232",,"3"
-29.985952200000000,-71.337165400000004,"1068577235",,"3"
-29.985672099999999,-71.336909199999994,"1068577237",,"3"
-29.987190600000002,-71.335501199999996,"1068577238",,"3"
-29.990773999999998,-71.332333100000000,"1068577236",,"3"
-29.984980000000000,-71.334803100000002,"1068577247",,"3"
-29.991037500000001,-71.334263199999995,"1068577249",,"3"
-29.987686600000000,-71.335106100000004,"1068577253",,"3"
-29.986070000000002,-71.339104699999993,"1068577258",,"3"
-29.985414500000001,-71.335504700000001,"1068577255",,"3"
-29.983500700000000,-71.335912100000002,"1068577261",,"3"
-29.980565299999999,-71.341890800000002,"1068577262",,"3"
-29.992057500000001,-71.333309499999999,"1068577265",,"3"
-29.991336499999999,-71.332029800000001,"1068577268",,"3"
-29.982551500000000,-71.340934799999999,"1068577267",,"3"
-29.979889400000001,-71.342790899999997,"1068577271",,"3"
-29.982140099999999,-71.341507500000006,"1068577272",,"3"
-29.985369700000000,-71.336632800000004,"1068577273",,"3"
-29.979033300000001,-71.338708800000006,"1068577278",,"3"
-29.985014000000000,-71.336037099999999,"1068577281",,"3"
-29.986174699999999,-71.335657299999994,"1068577294",,"3"
-29.990492000000000,-71.332807700000004,"1068577295",,"3"
-29.987159999999999,-71.337652700000007,"1068577299",,"3"
-29.985428899999999,-71.333708200000004,"1068577303",,"3"
-29.979591100000000,-71.343188200000000,"1068577311",,"3"
-29.988311599999999,-71.332324299999996,"1068577312",,"3"
-29.981643900000002,-71.340454199999996,"1068577316",,"3"
-29.979043900000001,-71.341076700000002,"1068577320",,"3"
-29.991807800000000,-71.333119600000003,"1068577315",,"3"
-29.990784200000000,-71.331693099999995,"1068577329",,"3"
-29.985987800000000,-71.336573299999998,"1068577331",,"3"
-29.990227099999998,-71.332609800000000,"1068577334",,"3"
-29.982551600000001,-71.337622999999994,"1068577338",,"3"
-29.985732800000001,-71.334307100000004,"1068577347",,"3"
-29.988702600000000,-71.332154500000001,"1068577348",,"3"
-29.988999900000000,-71.336129999999997,"1068577351",,"3"
-29.988556400000000,-71.333330799999999,"1068577354",,"3"
-29.982931199999999,-71.341732399999998,"1068577357",,"3"
-29.988447900000001,-71.336843700000003,"1068577363",,"3"
-29.981773700000002,-71.340281200000007,"1068577365",,"3"
-29.985191000000000,-71.334521899999999,"1068577368",,"3"
-29.982877500000001,-71.338832300000007,"1068577370",,"3"
-29.982086500000001,-71.339864700000007,"1068577372",,"3"
-29.982134599999998,-71.342862499999995,"1068577374",,"3"
-29.981703599999999,-71.342224900000005,"1068577382",,"3"
-29.986558899999999,-71.337089800000001,"1068577386",,"3"
-29.985652399999999,-71.335194500000000,"1068577387",,"3"
-29.985006299999998,-71.339868800000005,"1068577391",,"3"
-29.988934499999999,-71.333600700000005,"1068577406",,"3"
-29.984323900000000,-71.336947100000003,"1068577409",,"3"
-29.980131400000001,-71.334639100000004,"1068577414",,"3"
-29.983651699999999,-71.340709200000006,"1068577426",,"3"
-29.989271200000001,-71.333006999999995,"1068577424",,"3"
-29.985892100000001,-71.335407000000004,"1068577429",,"3"
-29.989800299999999,-71.333383200000000,"1068577430",,"3"
-29.987409199999998,-71.337299299999998,"1068577436",,"3"
-29.989797899999999,-71.335607400000001,"1068577447",,"3"
-29.989448100000001,-71.332695200000003,"1068577448",,"3"
-29.983004000000001,-71.338677099999998,"1068577465",,"3"
-29.991587500000001,-71.332250200000004,"1068577466",,"3"
-29.988715899999999,-71.333054000000004,"1068577469",,"3"
-29.985092200000000,-71.338227300000000,"1068577470",,"3"
-29.989538300000000,-71.333196799999996,"1068577471",,"3"
-29.982519000000000,-71.338487299999997,"1068577480",,"3"
-29.986267600000001,-71.336826200000004,"1068577481",,"3"
-29.989991199999999,-71.331737599999997,"1068577482",,"3"
-29.985524300000002,-71.335362599999996,"1068577486",,"3"
-29.982499399999998,-71.336910599999996,"1068577490",,"3"
-29.981725000000001,-71.342487100000000,"1068577492",,"3"
-29.987527900000000,-71.335796299999998,"1068577498",,"3"
-29.985719599999999,-71.336310800000007,"1068577499",,"3"
-29.990006300000001,-71.334365399999996,"1068577509",,"3"
-29.981382000000000,-71.340802900000000,"1068577515",,"3"
-29.984294999999999,-71.339828199999999,"1068577516",,"3"
-29.984801099999999,-71.337363300000007,"1068577518",,"3"
-29.985273100000001,-71.335689599999995,"1068577521",,"3"
-29.987002900000000,-71.338126000000003,"1068577523",,"3"
-29.981427100000001,-71.343867000000003,"1068577524",,"3"
-29.989713900000002,-71.332226399999996,"1068577531",,"3"
-29.981343599999999,-71.341865100000007,"1068577530",,"3"
-29.991034299999999,-71.333212900000007,"1068577537",,"3"
-29.984318099999999,-71.339254999999994,"1068577542",,"3"
-29.985433300000000,-71.338533400000003,"1068577536",,"3"
-29.979355900000002,-71.341432900000001,"1068577541",,"3"
-29.990180100000000,-71.334080799999995,"1068577550",,"3"
-29.985023300000002,-71.337084099999998,"1068577556",,"3"
-29.992062600000001,-71.332679900000002,"1068577557",,"3"
-29.978395400000000,-71.341847700000002,"1068577549",,"3"
-29.981809699999999,-71.340233400000002,"1068577553",,"3"
-29.981168000000000,-71.341088099999993,"1068577567",,"3"
-29.986903000000002,-71.335278599999995,"1068577573",,"3"
-29.978577000000001,-71.338869099999997,"1068577574",,"3"
-29.981425800000000,-71.338275499999995,"1068577583",,"3"
-29.978062800000000,-71.342217399999996,"1068577590",,"3"
-29.986307000000000,-71.334342599999999,"1068577585",,"3"
-29.988401900000000,-71.334609200000003,"1068577596",,"3"
-29.983665700000000,-71.338673099999994,"1068577597",,"3"
-29.989038699999998,-71.336038900000005,"1068577604",,"3"
-29.982821099999999,-71.340559400000004,"1068577600",,"3"
-29.991698400000001,-71.333708999999999,"1068577607",,"3"
-29.980736000000000,-71.339093500000004,"1068577605",,"3"
-29.991807099999999,-71.332505100000006,"1068577615",,"3"
-29.983277600000001,-71.338326899999998,"1068577614",,"3"
-29.984722699999999,-71.336417699999998,"1068577617",,"3"
-29.984729000000002,-71.335144099999994,"1068577624",,"3"
-29.979769699999999,-71.340227600000006,"1068577620",,"3"
-29.986280199999999,-71.337465300000005,"1068577636",,"3"
-29.985953200000001,-71.335975000000005,"1068577637",,"3"
-29.990616800000002,-71.333963999999995,"1068577638",,"3"
-29.985759699999999,-71.338826299999994,"1068577640",,"3"
-29.978634100000001,-71.344644599999995,"1068577647",,"3"
-29.986652500000002,-71.333925500000007,"1068577653",,"3"
-29.989241000000000,-71.335696600000006,"1068577655",,"3"
-29.991156000000000,-71.333002100000002,"1068577657",,"3"
-29.984584500000000,-71.334381699999994,"1068577658",,"3"
-29.987268600000000,-71.335557499999993,"1068577659",,"3"
-29.983115600000001,-71.341467800000004,"1068577656",,"3"
-29.984464800000001,-71.335485399999996,"1068577662",,"3"
-29.984585800000001,-71.339240599999997,"3767351959",,"3"
-29.984611999999998,-71.339473999999996,"3767351960",,"3"
-29.984395299999999,-71.339323800000003,"3767351961",,"3"
-29.984434100000001,-71.339105799999999,"3767351962",,"3"
-29.984708500000000,-71.339139599999996,"3767351963",,"3"
-29.983832600000000,-71.339904500000003,"3767282739",,"3"
-29.983838299999999,-71.339810000000000,"3767282741",,"3"
-29.983768500000000,-71.339751399999997,"3767282744",,"3"
-29.983812400000001,-71.339788299999995,"3767282747",,"3"
-29.987207800000000,-71.333247099999994,"1069301821",,"3"
-29.977986699999999,-71.335141300000004,"3762569288",,"3"
-29.979169599999999,-71.334736399999997,"3762569299",,"3"
-29.978949600000000,-71.333978599999995,"3762569298",,"3"
-29.979823199999998,-71.337221499999998,"3762569302",,"3"
-29.981373099999999,-71.342598800000005,"3759554809",,"3"
-29.981433899999999,-71.342275700000002,"3759554810",,"3"
-29.981669000000000,-71.342568600000007,"3759554811",,"3"
-29.981601200000000,-71.342457999999993,"3759554816",,"3"
-29.981468499999998,-71.342468299999993,"3759554817",,"3"
-29.981483900000001,-71.342329300000003,"3759554818",,"3"
-29.981603700000001,-71.342293400000003,"3759554819",,"3"
-29.981281700000000,-71.342516799999999,"3759554850",,"3"
-29.986811200000002,-71.335198099999999,"1501774920",,"3"
-29.987002000000000,-71.334915899999999,"1501774923",,"3"
-29.982277400000001,-71.337352999999993,"3769780432",,"3"
-29.977559899999999,-71.346041000000000,"2308917499",,"3"
-29.982568199999999,-71.336979299999996,"3766176131",,"3"
-29.976437199999999,-71.344897300000000,"6565481004",,"3"
-29.993869799999999,-71.329516699999999,"1069304927",,"3"
-29.995344899999999,-71.329307499999999,"1069304952",,"3"
-29.994293899999999,-71.329953099999997,"1069305003",,"3"
-29.996257900000000,-71.329239099999995,"1069305006",,"3"
-29.994598199999999,-71.330266899999998,"1069305014",,"3"
-29.995056999999999,-71.330259799999993,"1069305015",,"3"
-29.996033799999999,-71.329011100000002,"1069305016",,"3"
-29.995609399999999,-71.329583000000000,"1069305022",,"3"
-29.994801400000000,-71.330002899999997,"1069305048",,"3"
-29.994073000000000,-71.329735400000004,"1069305050",,"3"
-29.979309300000001,-71.336527000000004,"3772730648",,"3"
-29.989435300000000,-71.332018199999993,"1070157486",,"3"
-29.987590999999998,-71.337057200000004,"1070157544",,"3"
-29.987778800000001,-71.337220000000002,"1070158129",,"3"
-29.987795899999998,-71.336741799999999,"1070158495",,"3"
-29.989163000000001,-71.332491500000003,"1070158545",,"3"
-29.987982800000001,-71.336918100000005,"1070158906",,"3"
-29.977293100000001,-71.343120099999993,"1068522286",,"3"
-29.976964400000000,-71.342758399999994,"1068522288",,"3"
-29.976337800000000,-71.341935800000002,"1068522291",,"3"
-29.979782199999999,-71.343859100000003,"1069047965",,"3"
-29.982439700000000,-71.342420399999995,"1069047989",,"3"
-29.979506799999999,-71.343300400000004,"1069047991",,"3"
-29.980851000000001,-71.343322499999999,"1069048020",,"3"
-29.977197000000000,-71.342500000000001,"1069048103",,"3"
-29.979965199999999,-71.345174900000004,"1069048135",,"3"
-29.977030200000002,-71.345622500000005,"1069048168",,"3"
-29.978883799999998,-71.344253300000005,"1069048177",,"3"
-29.975646999999999,-71.343443199999996,"1069048179",,"3"
-29.980032300000001,-71.342600599999997,"1069048208",,"3"
-29.978880900000000,-71.343938699999995,"1069048252",,"3"
-29.980557399999999,-71.343714199999994,"1069048272",,"3"
-29.977823399999998,-71.345225099999993,"1069048292",,"3"
-29.978989299999999,-71.344083299999994,"1069048339",,"3"
-29.980322699999999,-71.344040100000001,"1069048372",,"3"
